id,country_id/id,state_id/id,name,zipcode
city_vn_00004,base.vn,base.state_vn_VN-HN,Phường Ba Đình,11120
city_vn_00008,base.vn,base.state_vn_VN-HN,Phường Ngọc Hà,11119
city_vn_00025,base.vn,base.state_vn_VN-HN,Phường Giảng Võ,11110
city_vn_00070,base.vn,base.state_vn_VN-HN,Phường Hoàn Kiếm,11024
city_vn_00082,base.vn,base.state_vn_VN-HN,Phường Cửa Nam,11018
city_vn_00091,base.vn,base.state_vn_VN-HN,Phường Phú Thượng,11210
city_vn_00097,base.vn,base.state_vn_VN-HN,Phường Hồng Hà,11025
city_vn_00103,base.vn,base.state_vn_VN-HN,Phường Tây Hồ,11214
city_vn_00118,base.vn,base.state_vn_VN-HN,Phường Bồ Đề,11813
city_vn_00127,base.vn,base.state_vn_VN-HN,Phường Việt Hưng,11806
city_vn_00136,base.vn,base.state_vn_VN-HN,Phường Phúc Lợi,11817
city_vn_00145,base.vn,base.state_vn_VN-HN,Phường Long Biên,11814
city_vn_00160,base.vn,base.state_vn_VN-HN,Phường Nghĩa Đô,11307
city_vn_00166,base.vn,base.state_vn_VN-HN,Phường Cầu Giấy,11314
city_vn_00175,base.vn,base.state_vn_VN-HN,Phường Yên Hoà,11312
city_vn_00190,base.vn,base.state_vn_VN-HN,Phường Ô Chợ Dừa,11511
city_vn_00199,base.vn,base.state_vn_VN-HN,Phường Láng,11528
city_vn_00226,base.vn,base.state_vn_VN-HN,Phường Văn Miếu - Quốc Tử Giám,11508
city_vn_00229,base.vn,base.state_vn_VN-HN,Phường Kim Liên,11520
city_vn_00235,base.vn,base.state_vn_VN-HN,Phường Đống Đa,11527
city_vn_00256,base.vn,base.state_vn_VN-HN,Phường Hai Bà Trưng,11626
city_vn_00283,base.vn,base.state_vn_VN-HN,Phường Vĩnh Tuy,11622
city_vn_00292,base.vn,base.state_vn_VN-HN,Phường Bạch Mai,11618
city_vn_00301,base.vn,base.state_vn_VN-HN,Phường Vĩnh Hưng,11712
city_vn_00316,base.vn,base.state_vn_VN-HN,Phường Định Công,11717
city_vn_00322,base.vn,base.state_vn_VN-HN,Phường Tương Mai,11715
city_vn_00328,base.vn,base.state_vn_VN-HN,Phường Lĩnh Nam,11709
city_vn_00331,base.vn,base.state_vn_VN-HN,Phường Hoàng Mai,11720
city_vn_00337,base.vn,base.state_vn_VN-HN,Phường Hoàng Liệt,11719
city_vn_00340,base.vn,base.state_vn_VN-HN,Phường Yên Sở,11707
city_vn_00352,base.vn,base.state_vn_VN-HN,Phường Phương Liệt,11412
city_vn_00364,base.vn,base.state_vn_VN-HN,Phường Khương Đình,11410
city_vn_00367,base.vn,base.state_vn_VN-HN,Phường Thanh Xuân,11417
city_vn_00376,base.vn,base.state_vn_VN-HN,Xã Sóc Sơn,12206
city_vn_00382,base.vn,base.state_vn_VN-HN,Xã Kim Anh,12234
city_vn_00385,base.vn,base.state_vn_VN-HN,Xã Trung Giã,12210
city_vn_00430,base.vn,base.state_vn_VN-HN,Xã Đa Phúc,12232
city_vn_00433,base.vn,base.state_vn_VN-HN,Xã Nội Bài,12233
city_vn_00454,base.vn,base.state_vn_VN-HN,Xã Đông Anh,12306
city_vn_00466,base.vn,base.state_vn_VN-HN,Xã Phúc Thịnh,12331
city_vn_00475,base.vn,base.state_vn_VN-HN,Xã Thư Lâm,12330
city_vn_00493,base.vn,base.state_vn_VN-HN,Xã Thiên Lộc,12332
city_vn_00508,base.vn,base.state_vn_VN-HN,Xã Vĩnh Thanh,12333
city_vn_00541,base.vn,base.state_vn_VN-HN,Xã Phù Đổng,12413
city_vn_00562,base.vn,base.state_vn_VN-HN,Xã Thuận An,12429
city_vn_00565,base.vn,base.state_vn_VN-HN,Xã Gia Lâm,12428
city_vn_00577,base.vn,base.state_vn_VN-HN,Xã Bát Tràng,12423
city_vn_00592,base.vn,base.state_vn_VN-HN,Phường Từ Liêm,12016
city_vn_00598,base.vn,base.state_vn_VN-HN,Phường Thượng Cát,11912
city_vn_00602,base.vn,base.state_vn_VN-HN,Phường Đông Ngạc,11909
city_vn_00611,base.vn,base.state_vn_VN-HN,Phường Xuân Đỉnh,11908
city_vn_00613,base.vn,base.state_vn_VN-HN,Phường Tây Tựu,11914
city_vn_00619,base.vn,base.state_vn_VN-HN,Phường Phú Diễn,11916
city_vn_00622,base.vn,base.state_vn_VN-HN,Phường Xuân Phương,12008
city_vn_00634,base.vn,base.state_vn_VN-HN,Phường Tây Mỗ,12009
city_vn_00637,base.vn,base.state_vn_VN-HN,Phường Đại Mỗ,12010
city_vn_00640,base.vn,base.state_vn_VN-HN,Xã Thanh Trì,12522
city_vn_00643,base.vn,base.state_vn_VN-HN,Phường Thanh Liệt,12510
city_vn_00664,base.vn,base.state_vn_VN-HN,Xã Đại Thanh,12523
city_vn_00679,base.vn,base.state_vn_VN-HN,Xã Ngọc Hồi,12516
city_vn_00685,base.vn,base.state_vn_VN-HN,Xã Nam Phù,12524
city_vn_04930,base.vn,base.state_vn_VN-HN,Xã Yên Xuân,13132
city_vn_08974,base.vn,base.state_vn_VN-HN,Xã Quang Minh,12907
city_vn_08980,base.vn,base.state_vn_VN-HN,Xã Yên Lãng,12924
city_vn_08995,base.vn,base.state_vn_VN-HN,Xã Tiến Thắng,12912
city_vn_09022,base.vn,base.state_vn_VN-HN,Xã Mê Linh,12923
city_vn_09552,base.vn,base.state_vn_VN-HN,Phường Kiến Hưng,12121
city_vn_09556,base.vn,base.state_vn_VN-HN,Phường Hà Đông,12123
city_vn_09562,base.vn,base.state_vn_VN-HN,Phường Yên Nghĩa,12116
city_vn_09568,base.vn,base.state_vn_VN-HN,Phường Phú Lương,12120
city_vn_09574,base.vn,base.state_vn_VN-HN,Phường Sơn Tây,12721
city_vn_09604,base.vn,base.state_vn_VN-HN,Phường Tùng Thiện,12722
city_vn_09616,base.vn,base.state_vn_VN-HN,Xã Đoài Phương,12723
city_vn_09619,base.vn,base.state_vn_VN-HN,Xã Quảng Oai,12637
city_vn_09634,base.vn,base.state_vn_VN-HN,Xã Cổ Đô,12614
city_vn_09661,base.vn,base.state_vn_VN-HN,Xã Minh Châu,12608
city_vn_09664,base.vn,base.state_vn_VN-HN,Xã Vật Lại,12620
city_vn_09676,base.vn,base.state_vn_VN-HN,Xã Bất Bạt,12638
city_vn_09694,base.vn,base.state_vn_VN-HN,Xã Suối Hai,12639
city_vn_09700,base.vn,base.state_vn_VN-HN,Xã Ba Vì,12629
city_vn_09706,base.vn,base.state_vn_VN-HN,Xã Yên Bài,12630
city_vn_09715,base.vn,base.state_vn_VN-HN,Xã Phúc Thọ,12806
city_vn_09739,base.vn,base.state_vn_VN-HN,Xã Phúc Lộc,12829
city_vn_09772,base.vn,base.state_vn_VN-HN,Xã Hát Môn,12810
city_vn_09784,base.vn,base.state_vn_VN-HN,Xã Đan Phượng,13007
city_vn_09787,base.vn,base.state_vn_VN-HN,Xã Liên Minh,13023
city_vn_09817,base.vn,base.state_vn_VN-HN,Xã Ô Diên,13022
city_vn_09832,base.vn,base.state_vn_VN-HN,Xã Hoài Đức,13226
city_vn_09856,base.vn,base.state_vn_VN-HN,Xã Dương Hoà,13227
city_vn_09871,base.vn,base.state_vn_VN-HN,Xã Sơn Đồng,13224
city_vn_09877,base.vn,base.state_vn_VN-HN,Xã An Khánh,13219
city_vn_09886,base.vn,base.state_vn_VN-HN,Phường Dương Nội,12114
city_vn_09895,base.vn,base.state_vn_VN-HN,Xã Quốc Oai,13306
city_vn_09910,base.vn,base.state_vn_VN-HN,Xã Kiều Phú,13327
city_vn_09931,base.vn,base.state_vn_VN-HN,Xã Hưng Đạo,13325
city_vn_09952,base.vn,base.state_vn_VN-HN,Xã Phú Cát,13314
city_vn_09955,base.vn,base.state_vn_VN-HN,Xã Thạch Thất,13129
city_vn_09982,base.vn,base.state_vn_VN-HN,Xã Hạ Bằng,13117
city_vn_09988,base.vn,base.state_vn_VN-HN,Xã Hoà Lạc,13131
city_vn_10003,base.vn,base.state_vn_VN-HN,Xã Tây Phương,13130
city_vn_10015,base.vn,base.state_vn_VN-HN,Phường Chương Mỹ,13438
city_vn_10030,base.vn,base.state_vn_VN-HN,Xã Phú Nghĩa,13411
city_vn_10045,base.vn,base.state_vn_VN-HN,Xã Xuân Mai,13417
city_vn_10072,base.vn,base.state_vn_VN-HN,Xã Quảng Bị,13432
city_vn_10081,base.vn,base.state_vn_VN-HN,Xã Trần Phú,13423
city_vn_10096,base.vn,base.state_vn_VN-HN,Xã Hoà Phú,13427
city_vn_10114,base.vn,base.state_vn_VN-HN,Xã Thanh Oai,13527
city_vn_10126,base.vn,base.state_vn_VN-HN,Xã Bình Minh,13512
city_vn_10144,base.vn,base.state_vn_VN-HN,Xã Tam Hưng,13510
city_vn_10180,base.vn,base.state_vn_VN-HN,Xã Dân Hoà,13521
city_vn_10183,base.vn,base.state_vn_VN-HN,Xã Thường Tín,13606
city_vn_10210,base.vn,base.state_vn_VN-HN,Xã Hồng Vân,13611
city_vn_10231,base.vn,base.state_vn_VN-HN,Xã Thượng Phúc,13635
city_vn_10237,base.vn,base.state_vn_VN-HN,Xã Chương Dương,13632
city_vn_10273,base.vn,base.state_vn_VN-HN,Xã Phú Xuyên,13906
city_vn_10279,base.vn,base.state_vn_VN-HN,Xã Phượng Dực,13921
city_vn_10330,base.vn,base.state_vn_VN-HN,Xã Chuyên Mỹ,13926
city_vn_10342,base.vn,base.state_vn_VN-HN,Xã Đại Xuyên,13930
city_vn_10354,base.vn,base.state_vn_VN-HN,Xã Vân Đình,13806
city_vn_10369,base.vn,base.state_vn_VN-HN,Xã Ứng Thiên,13835
city_vn_10402,base.vn,base.state_vn_VN-HN,Xã Ứng Hoà,13837
city_vn_10417,base.vn,base.state_vn_VN-HN,Xã Hoà Xá,13836
city_vn_10441,base.vn,base.state_vn_VN-HN,Xã Mỹ Đức,13728
city_vn_10459,base.vn,base.state_vn_VN-HN,Xã Phúc Sơn,13729
city_vn_10465,base.vn,base.state_vn_VN-HN,Xã Hồng Sơn,13718
city_vn_10489,base.vn,base.state_vn_VN-HN,Xã Hương Sơn,13723
city_vn_01273,base.vn,base.state_vn_VN-04,Phường Thục Phán,21117
city_vn_01279,base.vn,base.state_vn_VN-04,Phường Nùng Trí Cao,21118
city_vn_01288,base.vn,base.state_vn_VN-04,Phường Tân Giang,21112
city_vn_01290,base.vn,base.state_vn_VN-04,Xã Bảo Lâm,21420
city_vn_01294,base.vn,base.state_vn_VN-04,Xã Lý Bôn,21410
city_vn_01297,base.vn,base.state_vn_VN-04,Xã Nam Quang,21414
city_vn_01304,base.vn,base.state_vn_VN-04,Xã Quảng Lâm,21416
city_vn_01318,base.vn,base.state_vn_VN-04,Xã Yên Thổ,21418
city_vn_01321,base.vn,base.state_vn_VN-04,Xã Bảo Lạc,21356
city_vn_01324,base.vn,base.state_vn_VN-04,Xã Cốc Pàng,21359
city_vn_01327,base.vn,base.state_vn_VN-04,Xã Cô Ba,21357
city_vn_01336,base.vn,base.state_vn_VN-04,Xã Khánh Xuân,21372
city_vn_01339,base.vn,base.state_vn_VN-04,Xã Xuân Trường,21370
city_vn_01351,base.vn,base.state_vn_VN-04,Xã Hưng Đạo,21363
city_vn_01354,base.vn,base.state_vn_VN-04,Xã Huy Giáp,21368
city_vn_01360,base.vn,base.state_vn_VN-04,Xã Sơn Lộ,21365
city_vn_01363,base.vn,base.state_vn_VN-04,Xã Thông Nông,21225
city_vn_01366,base.vn,base.state_vn_VN-04,Xã Cần Yên,21229
city_vn_01387,base.vn,base.state_vn_VN-04,Xã Thanh Long,21233
city_vn_01392,base.vn,base.state_vn_VN-04,Xã Trường Hà,21214
city_vn_01393,base.vn,base.state_vn_VN-04,Xã Lũng Nặm,21212
city_vn_01414,base.vn,base.state_vn_VN-04,Xã Tổng Cọt,21224
city_vn_01438,base.vn,base.state_vn_VN-04,Xã Hà Quảng,21226
city_vn_01447,base.vn,base.state_vn_VN-04,Xã Trà Lĩnh,21826
city_vn_01456,base.vn,base.state_vn_VN-04,Xã Quang Hán,21830
city_vn_01465,base.vn,base.state_vn_VN-04,Xã Quang Trung,21828
city_vn_01477,base.vn,base.state_vn_VN-04,Xã Trùng Khánh,21806
city_vn_01489,base.vn,base.state_vn_VN-04,Xã Đình Phong,21808
city_vn_01501,base.vn,base.state_vn_VN-04,Xã Đàm Thuỷ,21825
city_vn_01525,base.vn,base.state_vn_VN-04,Xã Đoài Dương,21818
city_vn_01537,base.vn,base.state_vn_VN-04,Xã Lý Quốc,21709
city_vn_01552,base.vn,base.state_vn_VN-04,Xã Quang Long,21707
city_vn_01558,base.vn,base.state_vn_VN-04,Xã Hạ Lang,21720
city_vn_01561,base.vn,base.state_vn_VN-04,Xã Vinh Quý,21715
city_vn_01576,base.vn,base.state_vn_VN-04,Xã Quảng Uyên,21906
city_vn_01594,base.vn,base.state_vn_VN-04,Xã Độc Lập,21907
city_vn_01618,base.vn,base.state_vn_VN-04,Xã Hạnh Phúc,21918
city_vn_01636,base.vn,base.state_vn_VN-04,Xã Bế Văn Đàn,21926
city_vn_01648,base.vn,base.state_vn_VN-04,Xã Phục Hoà,21665
city_vn_01654,base.vn,base.state_vn_VN-04,Xã Hoà An,21177
city_vn_01660,base.vn,base.state_vn_VN-04,Xã Nam Tuấn,21157
city_vn_01699,base.vn,base.state_vn_VN-04,Xã Nguyễn Huệ,21172
city_vn_01708,base.vn,base.state_vn_VN-04,Xã Bạch Đằng,21166
city_vn_01726,base.vn,base.state_vn_VN-04,Xã Nguyên Bình,21506
city_vn_01729,base.vn,base.state_vn_VN-04,Xã Tĩnh Túc,21514
city_vn_01738,base.vn,base.state_vn_VN-04,Xã Ca Thành,21512
city_vn_01747,base.vn,base.state_vn_VN-04,Xã Minh Tâm,21524
city_vn_01768,base.vn,base.state_vn_VN-04,Xã Phan Thanh,21516
city_vn_01774,base.vn,base.state_vn_VN-04,Xã Tam Kim,21520
city_vn_01777,base.vn,base.state_vn_VN-04,Xã Thành Công,21517
city_vn_01786,base.vn,base.state_vn_VN-04,Xã Đông Khê,21606
city_vn_01789,base.vn,base.state_vn_VN-04,Xã Canh Tân,21614
city_vn_01792,base.vn,base.state_vn_VN-04,Xã Kim Đồng,21613
city_vn_01795,base.vn,base.state_vn_VN-04,Xã Minh Khai,21615
city_vn_01807,base.vn,base.state_vn_VN-04,Xã Thạch An,21622
city_vn_01822,base.vn,base.state_vn_VN-04,Xã Đức Long,21608
city_vn_00691,base.vn,base.state_vn_VN-07,Phường Hà Giang 2,20115
city_vn_00694,base.vn,base.state_vn_VN-07,Phường Hà Giang 1,20114
city_vn_00700,base.vn,base.state_vn_VN-07,Xã Ngọc Đường,20108
city_vn_00706,base.vn,base.state_vn_VN-07,Xã Phú Linh,20221
city_vn_00715,base.vn,base.state_vn_VN-07,Xã Lũng Cú,20508
city_vn_00721,base.vn,base.state_vn_VN-07,Xã Đồng Văn,20506
city_vn_00733,base.vn,base.state_vn_VN-07,Xã Sà Phìn,20510
city_vn_00745,base.vn,base.state_vn_VN-07,Xã Phố Bảng,20512
city_vn_00763,base.vn,base.state_vn_VN-07,Xã Lũng Phìn,20518
city_vn_00769,base.vn,base.state_vn_VN-07,Xã Mèo Vạc,20406
city_vn_00778,base.vn,base.state_vn_VN-07,Xã Sơn Vĩ,20423
city_vn_00787,base.vn,base.state_vn_VN-07,Xã Sủng Máng,20413
city_vn_00802,base.vn,base.state_vn_VN-07,Xã Khâu Vai,20418
city_vn_00808,base.vn,base.state_vn_VN-07,Xã Tát Ngà,20419
city_vn_00817,base.vn,base.state_vn_VN-07,Xã Niêm Sơn,20416
city_vn_00820,base.vn,base.state_vn_VN-07,Xã Yên Minh,20306
city_vn_00829,base.vn,base.state_vn_VN-07,Xã Thắng Mố,20310
city_vn_00832,base.vn,base.state_vn_VN-07,Xã Bạch Đích,20312
city_vn_00847,base.vn,base.state_vn_VN-07,Xã Mậu Duệ,20323
city_vn_00859,base.vn,base.state_vn_VN-07,Xã Ngọc Long,20320
city_vn_00865,base.vn,base.state_vn_VN-07,Xã Đường Thượng,20317
city_vn_00871,base.vn,base.state_vn_VN-07,Xã Du Già,20318
city_vn_00874,base.vn,base.state_vn_VN-07,Xã Quản Bạ,20365
city_vn_00883,base.vn,base.state_vn_VN-07,Xã Cán Tỷ,20357
city_vn_00889,base.vn,base.state_vn_VN-07,Xã Nghĩa Thuận,20359
city_vn_00892,base.vn,base.state_vn_VN-07,Xã Tùng Vài,20361
city_vn_00901,base.vn,base.state_vn_VN-07,Xã Lùng Tám,20368
city_vn_00913,base.vn,base.state_vn_VN-07,Xã Vị Xuyên,20206
city_vn_00919,base.vn,base.state_vn_VN-07,Xã Minh Tân,20214
city_vn_00922,base.vn,base.state_vn_VN-07,Xã Thuận Hoà,20213
city_vn_00925,base.vn,base.state_vn_VN-07,Xã Tùng Bá,20212
city_vn_00928,base.vn,base.state_vn_VN-07,Xã Thanh Thuỷ,20215
city_vn_00937,base.vn,base.state_vn_VN-07,Xã Lao Chải,20218
city_vn_00952,base.vn,base.state_vn_VN-07,Xã Cao Bồ,20223
city_vn_00958,base.vn,base.state_vn_VN-07,Xã Thượng Sơn,20224
city_vn_00967,base.vn,base.state_vn_VN-07,Xã Việt Lâm,20226
city_vn_00970,base.vn,base.state_vn_VN-07,Xã Linh Hồ,20209
city_vn_00976,base.vn,base.state_vn_VN-07,Xã Bạch Ngọc,20229
city_vn_00982,base.vn,base.state_vn_VN-07,Xã Minh Sơn,20909
city_vn_00985,base.vn,base.state_vn_VN-07,Xã Giáp Trung,20908
city_vn_00991,base.vn,base.state_vn_VN-07,Xã Bắc Mê,20919
city_vn_00994,base.vn,base.state_vn_VN-07,Xã Minh Ngọc,20911
city_vn_01006,base.vn,base.state_vn_VN-07,Xã Yên Cường,20915
city_vn_01012,base.vn,base.state_vn_VN-07,Xã Đường Hồng,20916
city_vn_01021,base.vn,base.state_vn_VN-07,Xã Hoàng Su Phì,20631
city_vn_01024,base.vn,base.state_vn_VN-07,Xã Bản Máy,20613
city_vn_01033,base.vn,base.state_vn_VN-07,Xã Thàng Tín,20612
city_vn_01051,base.vn,base.state_vn_VN-07,Xã Tân Tiến,20607
city_vn_01057,base.vn,base.state_vn_VN-07,Xã Pờ Ly Ngài,20618
city_vn_01075,base.vn,base.state_vn_VN-07,Xã Nậm Dịch,20627
city_vn_01084,base.vn,base.state_vn_VN-07,Xã Hồ Thầu,20621
city_vn_01090,base.vn,base.state_vn_VN-07,Xã Thông Nguyên,20623
city_vn_01096,base.vn,base.state_vn_VN-07,Xã Pà Vầy Sủ,20712
city_vn_01108,base.vn,base.state_vn_VN-07,Xã Xín Mần,20710
city_vn_01117,base.vn,base.state_vn_VN-07,Xã Trung Thịnh,20724
city_vn_01141,base.vn,base.state_vn_VN-07,Xã Nấm Dẩn,20715
city_vn_01144,base.vn,base.state_vn_VN-07,Xã Quảng Nguyên,20718
city_vn_01147,base.vn,base.state_vn_VN-07,Xã Khuôn Lùng,20717
city_vn_01153,base.vn,base.state_vn_VN-07,Xã Bắc Quang,20829
city_vn_01156,base.vn,base.state_vn_VN-07,Xã Vĩnh Tuy,20819
city_vn_01165,base.vn,base.state_vn_VN-07,Xã Đồng Tâm,20808
city_vn_01171,base.vn,base.state_vn_VN-07,Xã Tân Quang,20812
city_vn_01180,base.vn,base.state_vn_VN-07,Xã Bằng Hành,20828
city_vn_01192,base.vn,base.state_vn_VN-07,Xã Liên Hiệp,20824
city_vn_01201,base.vn,base.state_vn_VN-07,Xã Hùng An,20820
city_vn_01216,base.vn,base.state_vn_VN-07,Xã Đồng Yên,20816
city_vn_01225,base.vn,base.state_vn_VN-07,Xã Tiên Nguyên,20760
city_vn_01234,base.vn,base.state_vn_VN-07,Xã Yên Thành,20762
city_vn_01237,base.vn,base.state_vn_VN-07,Xã Quang Bình,20771
city_vn_01243,base.vn,base.state_vn_VN-07,Xã Tân Trịnh,20758
city_vn_01246,base.vn,base.state_vn_VN-07,Xã Bằng Lang,20764
city_vn_01255,base.vn,base.state_vn_VN-07,Xã Xuân Giang,20766
city_vn_01261,base.vn,base.state_vn_VN-07,Xã Tiên Yên,20767
city_vn_02212,base.vn,base.state_vn_VN-07,Phường Nông Tiến,22107
city_vn_02215,base.vn,base.state_vn_VN-07,Phường Minh Xuân,22110
city_vn_02221,base.vn,base.state_vn_VN-07,Xã Nà Hang,22418
city_vn_02239,base.vn,base.state_vn_VN-07,Xã Thượng Nông,22411
city_vn_02245,base.vn,base.state_vn_VN-07,Xã Côn Lôn,22414
city_vn_02248,base.vn,base.state_vn_VN-07,Xã Yên Hoa,22410
city_vn_02260,base.vn,base.state_vn_VN-07,Xã Hồng Thái,22409
city_vn_02266,base.vn,base.state_vn_VN-07,Xã Lâm Bình,22514
city_vn_02269,base.vn,base.state_vn_VN-07,Xã Thượng Lâm,22507
city_vn_02287,base.vn,base.state_vn_VN-07,Xã Chiêm Hoá,22332
city_vn_02296,base.vn,base.state_vn_VN-07,Xã Bình An,22511
city_vn_02302,base.vn,base.state_vn_VN-07,Xã Minh Quang,22515
city_vn_02305,base.vn,base.state_vn_VN-07,Xã Trung Hà,22314
city_vn_02308,base.vn,base.state_vn_VN-07,Xã Tân Mỹ,22316
city_vn_02317,base.vn,base.state_vn_VN-07,Xã Yên Lập,22310
city_vn_02320,base.vn,base.state_vn_VN-07,Xã Tân An,22317
city_vn_02332,base.vn,base.state_vn_VN-07,Xã Kiên Đài,22331
city_vn_02350,base.vn,base.state_vn_VN-07,Xã Kim Bình,22328
city_vn_02353,base.vn,base.state_vn_VN-07,Xã Hoà An,22323
city_vn_02359,base.vn,base.state_vn_VN-07,Xã Tri Phú,22329
city_vn_02365,base.vn,base.state_vn_VN-07,Xã Yên Nguyên,22322
city_vn_02374,base.vn,base.state_vn_VN-07,Xã Hàm Yên,22624
city_vn_02380,base.vn,base.state_vn_VN-07,Xã Bạch Xa,22613
city_vn_02392,base.vn,base.state_vn_VN-07,Xã Phù Lưu,22609
city_vn_02398,base.vn,base.state_vn_VN-07,Xã Yên Phú,22615
city_vn_02404,base.vn,base.state_vn_VN-07,Xã Bình Xa,22623
city_vn_02407,base.vn,base.state_vn_VN-07,Xã Thái Sơn,22622
city_vn_02419,base.vn,base.state_vn_VN-07,Xã Thái Hoà,22621
city_vn_02425,base.vn,base.state_vn_VN-07,Xã Hùng Đức,22619
city_vn_02434,base.vn,base.state_vn_VN-07,Xã Lực Hành,22213
city_vn_02437,base.vn,base.state_vn_VN-07,Xã Kiến Thiết,22209
city_vn_02449,base.vn,base.state_vn_VN-07,Xã Xuân Vân,22211
city_vn_02455,base.vn,base.state_vn_VN-07,Xã Hùng Lợi,22235
city_vn_02458,base.vn,base.state_vn_VN-07,Xã Trung Sơn,22234
city_vn_02470,base.vn,base.state_vn_VN-07,Xã Tân Long,22207
city_vn_02473,base.vn,base.state_vn_VN-07,Xã Yên Sơn,22206
city_vn_02494,base.vn,base.state_vn_VN-07,Xã Thái Bình,22229
city_vn_02509,base.vn,base.state_vn_VN-07,Phường Mỹ Lâm,22119
city_vn_02512,base.vn,base.state_vn_VN-07,Phường An Tường,22106
city_vn_02524,base.vn,base.state_vn_VN-07,Phường Bình Thuận,22120
city_vn_02530,base.vn,base.state_vn_VN-07,Xã Nhữ Khê,22222
city_vn_02536,base.vn,base.state_vn_VN-07,Xã Sơn Dương,22706
city_vn_02545,base.vn,base.state_vn_VN-07,Xã Tân Trào,22709
city_vn_02548,base.vn,base.state_vn_VN-07,Xã Bình Ca,22739
city_vn_02554,base.vn,base.state_vn_VN-07,Xã Minh Thanh,22711
city_vn_02572,base.vn,base.state_vn_VN-07,Xã Đông Thọ,22717
city_vn_02578,base.vn,base.state_vn_VN-07,Xã Tân Thanh,22729
city_vn_02608,base.vn,base.state_vn_VN-07,Xã Hồng Sơn,22719
city_vn_02611,base.vn,base.state_vn_VN-07,Xã Phú Lương,22731
city_vn_02620,base.vn,base.state_vn_VN-07,Xã Sơn Thuỷ,22740
city_vn_02623,base.vn,base.state_vn_VN-07,Xã Trường Sinh,22721
city_vn_03127,base.vn,base.state_vn_VN-71,Phường Điện Biên Phủ,32120
city_vn_03151,base.vn,base.state_vn_VN-71,Phường Mường Lay,32709
city_vn_03158,base.vn,base.state_vn_VN-71,Xã Sín Thầu,32911
city_vn_03160,base.vn,base.state_vn_VN-71,Xã Mường Nhé,32906
city_vn_03162,base.vn,base.state_vn_VN-71,Xã Nậm Kè,32912
city_vn_03163,base.vn,base.state_vn_VN-71,Xã Mường Toong,32916
city_vn_03164,base.vn,base.state_vn_VN-71,Xã Quảng Lâm,32913
city_vn_03166,base.vn,base.state_vn_VN-71,Xã Mường Chà,32821
city_vn_03169,base.vn,base.state_vn_VN-71,Xã Nà Hỳ,32806
city_vn_03172,base.vn,base.state_vn_VN-71,Xã Na Sang,32766
city_vn_03175,base.vn,base.state_vn_VN-71,Xã Chà Tở,32810
city_vn_03176,base.vn,base.state_vn_VN-71,Xã Nà Bủng,32819
city_vn_03181,base.vn,base.state_vn_VN-71,Xã Mường Tùng,32763
city_vn_03193,base.vn,base.state_vn_VN-71,Xã Pa Ham,32759
city_vn_03194,base.vn,base.state_vn_VN-71,Xã Nậm Nèn,32758
city_vn_03199,base.vn,base.state_vn_VN-71,Xã Si Pa Phìn,32807
city_vn_03202,base.vn,base.state_vn_VN-71,Xã Mường Pồn,32214
city_vn_03203,base.vn,base.state_vn_VN-71,Xã Na Son,32310
city_vn_03208,base.vn,base.state_vn_VN-71,Xã Xa Dung,32309
city_vn_03214,base.vn,base.state_vn_VN-71,Xã Mường Luân,32319
city_vn_03217,base.vn,base.state_vn_VN-71,Xã Tủa Chùa,32606
city_vn_03220,base.vn,base.state_vn_VN-71,Xã Tủa Thàng,32610
city_vn_03226,base.vn,base.state_vn_VN-71,Xã Sín Chải,32612
city_vn_03241,base.vn,base.state_vn_VN-71,Xã Sính Phình,32617
city_vn_03244,base.vn,base.state_vn_VN-71,Xã Sáng Nhè,32618
city_vn_03253,base.vn,base.state_vn_VN-71,Xã Tuần Giáo,32506
city_vn_03256,base.vn,base.state_vn_VN-71,Xã Mường Ảng,32406
city_vn_03260,base.vn,base.state_vn_VN-71,Xã Pú Nhung,32513
city_vn_03268,base.vn,base.state_vn_VN-71,Xã Mường Mùn,32516
city_vn_03283,base.vn,base.state_vn_VN-71,Xã Chiềng Sinh,32521
city_vn_03295,base.vn,base.state_vn_VN-71,Xã Quài Tở,32524
city_vn_03301,base.vn,base.state_vn_VN-71,Xã Búng Lao,32415
city_vn_03313,base.vn,base.state_vn_VN-71,Xã Mường Lạn,32413
city_vn_03316,base.vn,base.state_vn_VN-71,Xã Nà Tấu,32118
city_vn_03325,base.vn,base.state_vn_VN-71,Xã Mường Phăng,32116
city_vn_03328,base.vn,base.state_vn_VN-71,Xã Thanh Nưa,32216
city_vn_03334,base.vn,base.state_vn_VN-71,Phường Mường Thanh,32119
city_vn_03349,base.vn,base.state_vn_VN-71,Xã Thanh Yên,32220
city_vn_03352,base.vn,base.state_vn_VN-71,Xã Thanh An,32208
city_vn_03356,base.vn,base.state_vn_VN-71,Xã Sam Mứn,32231
city_vn_03358,base.vn,base.state_vn_VN-71,Xã Núa Ngam,32226
city_vn_03368,base.vn,base.state_vn_VN-71,Xã Mường Nhà,32228
city_vn_03370,base.vn,base.state_vn_VN-71,Xã Pu Nhi,32311
city_vn_03382,base.vn,base.state_vn_VN-71,Xã Phình Giàng,32314
city_vn_03385,base.vn,base.state_vn_VN-71,Xã Tìa Dình,32316
city_vn_03388,base.vn,base.state_vn_VN-01,Phường Đoàn Kết,30109
city_vn_03390,base.vn,base.state_vn_VN-01,Xã Bình Lư,30207
